;Полипропиленовая труба VALTEC PPR PN 20 40 мм VTp.700.0020.40;шт.;1;200;200;1;тр;ппр;нестанд;00-00000900;Valtec;VTp.700.0020.40;Valtec;150;;;;;;Полипропиленовая труба VALTEC PPR PN 20 40 мм VTp.700.0020.40;;;;;;;;;;;;
;"Муфта полипропиленовая 20 мм х 1/2"" НР VTp.701.0.02004";шт.;1;67;67;1;м;ппр*р;;00-00000901;Valtec;VTp.701.0.02004;Valtec;50,25;;;;;;"Муфта полипропиленовая 20 мм х 1/2"" НР VTp.701.0.02004";;;;;;;;;;;;
;"Муфта полипропиленовая 20 мм х 3/4"" НР VTp.701.0.02005";шт.;1;95;95;1;м;ппр*р;;00-00000902;Valtec;VTp.701.0.02005;Valtec;71,25;;;;;;"Муфта полипропиленовая 20 мм х 3/4"" НР VTp.701.0.02005";;;;;;;;;;;;
;"Муфта полипропиленовая 25 мм х 1/2"" НР VTp.701.0.02504";шт.;1;74;74;1;м;ппр*р;;00-00000903;Valtec;VTp.701.0.02504;Valtec;55,5;;;;;;"Муфта полипропиленовая 25 мм х 1/2"" НР VTp.701.0.02504";;;;;;;;;;;;
;"Муфта полипропиленовая 25 мм х 3/4"" НР VTp.701.0.02505";шт.;1;103;103;1;м;ппр*р;;00-00000904;Valtec;VTp.701.0.02505;Valtec;77,25;;;;;;"Муфта полипропиленовая 25 мм х 3/4"" НР VTp.701.0.02505";;;;;;;;;;;;
;"Муфта полипропиленовая 32 мм х 3/4"" НР VTp.701.0.03205";шт.;1;110;110;1;м;ппр*р;;00-00000905;Valtec;VTp.701.0.03205;Valtec;82,5;;;;;;"Муфта полипропиленовая 32 мм х 3/4"" НР VTp.701.0.03205";;;;;;;;;;;;
;"Муфта полипропиленовая 32 мм х 1"" НР VTp.701.0.03206";шт.;1;170;170;1;м;ппр*р;;00-00000906;Valtec;VTp.701.0.03206;закупка;113,96;;;;;;"Муфта полипропиленовая 32 мм х 1"" НР VTp.701.0.03206";;;;;;;;;;;;
;"Муфта полипропиленовая 32 мм x 1/2"" НР VTp.701.0.03204";шт.;1;87;87;1;м;ппр*р;;00-00000907;Valtec;VTp.701.0.03204;Valtec;65,25;;;;;;"Муфта полипропиленовая 32 мм x 1/2"" НР VTp.701.0.03204";;;;;;;;;;;;
;Фитинг полипропиленовый – крестовина компланарная 20 мм VTp.775.0.020;шт.;1;43;43;1;к;ппр;;00-00000908;Valtec;VTp.775.0.020;Valtec;32,25;;;;;;Фитинг полипропиленовый – крестовина компланарная 20 мм VTp.775.0.020;;;;;;;;;;;;
;"Фитинг полипропиленовый с накидной гайкой, переход на «евроконус» 20 мм х 3/4"" ВР VTp.708E.0.02005";шт.;1;157;157;1;;ппр;;00-00000909;Valtec;VTp.708.E.0.02005;Valtec;117,75;;;;;;"Фитинг полипропиленовый с накидной гайкой, переход на «евроконус» 20 мм х 3/4"" ВР VTp.708E.0.02005";;;;;;;;;;;;
;"Муфта полипропиленовая 20 мм х 1/2"" ВР VTp.702.0.02004";шт.;1;51;51;1;м;ппр*р;;00-00000910;Valtec;VTp.702.0.02004;Valtec;38,25;;;;;;"Муфта полипропиленовая 20 мм х 1/2"" ВР VTp.702.0.02004";;;;;;;;;;;;
;"Муфта полипропиленовая 20 мм х 3/4"" ВР VTp.702.0.02005";шт.;1;73;73;1;м;ппр*р;;00-00000911;Valtec;VTp.702.0.02005;Valtec;54,75;;;;;;"Муфта полипропиленовая 20 мм х 3/4"" ВР VTp.702.0.02005";;;;;;;;;;;;
;"Муфта полипропиленовая 25 мм х 1/2"" ВР VTp.702.0.02504";шт.;1;56;56;1;м;ппр*р;;00-00000912;Valtec;VTp.702.0.02504;Valtec;42;;;;;;"Муфта полипропиленовая 25 мм х 1/2"" ВР VTp.702.0.02504";;;;;;;;;;;;
;"Муфта полипропиленовая 25 мм х 3/4"" ВР VTp.702.0.02505";шт.;1;72;72;1;м;ппр*р;;00-00000913;Valtec;VTp.702.0.02505;Valtec;54;;;;;;"Муфта полипропиленовая 25 мм х 3/4"" ВР VTp.702.0.02505";;;;;;;;;;;;
;"Муфта полипропиленовая 32 мм х 3/4"" ВР VTp.702.0.03205";шт.;1;82;82;1;м;ппр*р;;00-00000914;Valtec;VTp.702.0.03205;Valtec;61,5;;;;;;"Муфта полипропиленовая 32 мм х 3/4"" ВР VTp.702.0.03205";;;;;;;;;;;;
;"Муфта полипропиленовая 32 мм х 1"" ВР VTp.702.0.03206";шт.;1;114;114;1;м;ппр*р;;00-00000915;Valtec;VTp.702.0.03206;Valtec;85,5;;;;;;"Муфта полипропиленовая 32 мм х 1"" ВР VTp.702.0.03206";;;;;;;;;;;;
;"Муфта полипропиленовая 32 мм х 1/2"" ВР VTp.702.0.03204";шт.;1;89;89;1;м;ппр*р;;00-00000916;Valtec;VTp.702.0.03204;Valtec;66,75;;;;;;"Муфта полипропиленовая 32 мм х 1/2"" ВР VTp.702.0.03204";;;;;;;;;;;;
;Муфта полипропиленовая 20 мм VTp.703.0.020;шт.;1;6;6;1;м;ппр;;00-00000917;Valtec;VTp.703.0.020;Valtec;4,425;;;;;;Муфта полипропиленовая 20 мм VTp.703.0.020;;;;;;;;;;;;
;Муфта полипропиленовая 25 мм VTp.703.0.025;шт.;1;7;7;1;м;ппр;;00-00000918;Valtec;VTp.703.0.025;Valtec;5,1;;;;;;Муфта полипропиленовая 25 мм VTp.703.0.025;;;;;;;;;;;;
;Муфта полипропиленовая 32 мм VTp.703.0.032;шт.;1;12;12;1;м;ппр;;00-00000919;Valtec;VTp.703.0.032;Valtec;9;;;;;;Муфта полипропиленовая 32 мм VTp.703.0.032;;;;;;;;;;;;
;Муфта полипропиленовая 40 мм VTp.703.0.040;шт.;1;21;21;1;м;ппр;;00-00000920;Valtec;VTp.703.0.040;Valtec;15,75;;;;;;Муфта полипропиленовая 40 мм VTp.703.0.040;;;;;;;;;;;;
;Муфта полипропиленовая переходная внутренняя–наружная 25 x 20 мм VTp.704.0.025020;шт.;1;7;7;1;м;ппр;;00-00000921;Valtec;VTp.704.0.025020;Valtec;4,95;;;;;;Муфта полипропиленовая переходная внутренняя–наружная 25 x 20 мм VTp.704.0.025020;;;;;;;;;;;;
;Муфта полипропиленовая переходная внутренняя–наружная 32 x 20 мм VTp.704.0.032020;шт.;1;8;8;1;м;ппр;;00-00000922;Valtec;VTp.704.0.032020;Valtec;6,225;;;;;;Муфта полипропиленовая переходная внутренняя–наружная 32 x 20 мм VTp.704.0.032020;;;;;;;;;;;;
;Муфта полипропиленовая переходная внутренняя–наружная 32 x 25 мм VTp.704.0.032025;шт.;1;9;9;1;м;ппр;;00-00000923;Valtec;VTp.704.0.032025;Valtec;6,75;;;;;;Муфта полипропиленовая переходная внутренняя–наружная 32 x 25 мм VTp.704.0.032025;;;;;;;;;;;;
;Муфта полипропиленовая переходная внутренняя–наружная 40 x 20 мм VTp.704.0.040020;шт.;1;13;13;1;м;ппр;;00-00000924;Valtec;VTp.704.0.040020;Valtec;9,75;;;;;;Муфта полипропиленовая переходная внутренняя–наружная 40 x 20 мм VTp.704.0.040020;;;;;;;;;;;;
;Муфта полипропиленовая переходная внутренняя–наружная 40 x 25 мм VTp.704.0.040025;шт.;1;14;14;1;м;ппр;;00-00000925;Valtec;VTp.704.0.040025;Valtec;10,5;;;;;;Муфта полипропиленовая переходная внутренняя–наружная 40 x 25 мм VTp.704.0.040025;;;;;;;;;;;;
;Муфта полипропиленовая переходная внутренняя–наружная 40 x 32 мм VTp.704.0.040032;шт.;1;17;17;1;м;ппр;;00-00000926;Valtec;VTp.704.0.040032;Valtec;12,75;;;;;;Муфта полипропиленовая переходная внутренняя–наружная 40 x 32 мм VTp.704.0.040032;;;;;;;;;;;;
;Муфта полипропиленовая переходная 25 x 20 мм VTp.705.0.025020;шт.;1;7;7;1;м;ппр;;00-00000927;Valtec;VTp.705.0.025020;Valtec;4,875;;;;;;Муфта полипропиленовая переходная 25 x 20 мм VTp.705.0.025020;;;;;;;;;;;;
;Муфта полипропиленовая переходная 32 x 20 мм VTp.705.0.032020;шт.;1;10;10;1;м;ппр;;00-00000928;Valtec;VTp.705.0.032020;Valtec;7,5;;;;;;Муфта полипропиленовая переходная 32 x 20 мм VTp.705.0.032020;;;;;;;;;;;;
;Муфта полипропиленовая переходная 32 x 25 мм VTp.705.0.032025;шт.;1;10;10;1;м;ппр;;00-00000929;Valtec;VTp.705.0.032025;Valtec;7,5;;;;;;Муфта полипропиленовая переходная 32 x 25 мм VTp.705.0.032025;;;;;;;;;;;;
;Муфта полипропиленовая переходная 40 x 20 мм VTp.705.0.040020;шт.;1;15;15;1;м;ппр;;00-00000930;Valtec;VTp.705.0.040020;Valtec;11,1;;;;;;Муфта полипропиленовая переходная 40 x 20 мм VTp.705.0.040020;;;;;;;;;;;;
;Муфта полипропиленовая переходная 40 x 25 мм VTp.705.0.040025;шт.;1;16;16;1;м;ппр;;00-00000931;Valtec;VTp.705.0.040025;Valtec;12;;;;;;Муфта полипропиленовая переходная 40 x 25 мм VTp.705.0.040025;;;;;;;;;;;;
;Муфта полипропиленовая переходная 40 x 32 мм VTp.705.0.040032;шт.;1;18;18;1;м;ппр;;00-00000932;Valtec;VTp.705.0.040032;Valtec;13,5;;;;;;Муфта полипропиленовая переходная 40 x 32 мм VTp.705.0.040032;;;;;;;;;;;;
;"Муфта полипропиленовая под ключ 32 мм х 1"" ВР VTp.706.0.03206";шт.;1;226;226;1;м;ппр*р;;00-00000933;Valtec;VTp.706.0.03206;Valtec;169,5;;;;;;"Муфта полипропиленовая под ключ 32 мм х 1"" ВР VTp.706.0.03206";;;;;;;;;;;;
;"Муфта полипропиленовая под ключ 40 мм х 1 1/4"" ВР VTp.706.0.04007";шт.;1;394;394;1;м;ппр*р;;00-00000934;Valtec;VTp.706.0.04007;Valtec;295,5;;;;;;"Муфта полипропиленовая под ключ 40 мм х 1 1/4"" ВР VTp.706.0.04007";;;;;;;;;;;;
;"Муфта полипропиленовая под ключ 40 мм x 1"" ВР VTp.706.0.04006";шт.;1;240;240;1;м;ппр*р;;00-00000935;Valtec;VTp.706.0.04006;Valtec;180;;;;;;"Муфта полипропиленовая под ключ 40 мм x 1"" ВР VTp.706.0.04006";;;;;;;;;;;;
;"Муфта полипропиленовая под ключ 32 мм х 1"" НР VTp.707.0.03206";шт.;1;254;254;1;м;ппр*р;;00-00000936;Valtec;VTp.707.0.03206;Valtec;190,5;;;;;;"Муфта полипропиленовая под ключ 32 мм х 1"" НР VTp.707.0.03206";;;;;;;;;;;;
;"Муфта полипропиленовая под ключ 40 мм х 1 1/4"" НР VTp.707.0.04007";шт.;1;468;468;1;м;ппр*р;;00-00000937;Valtec;VTp.707.0.04007;Valtec;351;;;;;;"Муфта полипропиленовая под ключ 40 мм х 1 1/4"" НР VTp.707.0.04007";;;;;;;;;;;;
;"Муфта полипропиленовая под ключ 40 мм x 1"" НР VTp.707.0.04006";шт.;1;300;300;1;м;ппр*р;;00-00000938;Valtec;VTp.707.0.04006;Valtec;225;;;;;;"Муфта полипропиленовая под ключ 40 мм x 1"" НР VTp.707.0.04006";;;;;;;;;;;;
;"Муфта полипропиленовая с накидной гайкой 20 мм х 1/2"" ВР VTp.708.0.02004";шт.;1;110;110;1;м;ппр*р;сг;00-00000939;Valtec;VTp.708.0.02004;Valtec;82,5;;;;;;"Муфта полипропиленовая с накидной гайкой 20 мм х 1/2"" ВР VTp.708.0.02004";;;;;;;;;;;;
;"Муфта полипропиленовая с накидной гайкой 25 мм х 3/4"" ВР VTp.708.0.02505";шт.;1;141;141;1;м;ппр*р;сг;00-00000940;Valtec;VTp.708.0.02505;Valtec;105,75;;;;;;"Муфта полипропиленовая с накидной гайкой 25 мм х 3/4"" ВР VTp.708.0.02505";;;;;;;;;;;;
;"Муфта полипропиленовая с накидной гайкой 32 мм x 1"" ВР VTp.708.0.03206";шт.;1;213;213;1;м;ппр*р;сг;00-00000941;Valtec;VTp.708.0.03206;Valtec;159,75;;;;;;"Муфта полипропиленовая с накидной гайкой 32 мм x 1"" ВР VTp.708.0.03206";;;;;;;;;;;;
;"Муфта полипропиленовая с накидной гайкой 20 мм х 3/4"" ВР VTp.708.0.02005";шт.;1;156;156;1;м;ппр*р;сг;00-00000942;Valtec;VTp.708.0.02005;Valtec;117;;;;;;"Муфта полипропиленовая с накидной гайкой 20 мм х 3/4"" ВР VTp.708.0.02005";;;;;;;;;;;;
;"Муфта полипропиленовая с накидной гайкой 25 мм х 1"" ВР VTp.708.0.02506";шт.;1;189;189;1;м;ппр*р;сг;00-00000943;Valtec;VTp.708.0.02506;Valtec;141,75;;;;;;"Муфта полипропиленовая с накидной гайкой 25 мм х 1"" ВР VTp.708.0.02506";;;;;;;;;;;;
;Муфта полипропиленовая для коллектора с переходом на РЕХ 20 х 16 (2,0) мм VTp.710.0.02016;шт.;1;250;250;1;м;ппр;;00-00000944;Valtec;VTp.710.0.02016;Valtec;187,5;;;;;;Муфта полипропиленовая для коллектора с переходом на РЕХ 20 х 16 (2,0) мм VTp.710.0.02016;;;;;;;;;;;;
;"Фитинг полипропиленовый – патрубок под накидную гайку 20 мм x 3/4"" VTp.721.0.02005";шт.;1;148;148;1;м;ппр*р;;00-00000945;Valtec;VTp.721.0.02005;Valtec;111;;;;;;"Фитинг полипропиленовый – патрубок под накидную гайку 20 мм x 3/4"" VTp.721.0.02005";;;;;;;;;;;;
;"Фитинг полипропиленовый – патрубок под накидную гайку 25 мм x 1"" VTp.721.0.02506";шт.;1;193;193;1;м;ппр*р;;00-00000946;Valtec;VTp.721.0.02506;Valtec;144,75;;;;;;"Фитинг полипропиленовый – патрубок под накидную гайку 25 мм x 1"" VTp.721.0.02506";;;;;;;;;;;;
;"Фитинг полипропиленовый – патрубок под накидную гайку 32 мм x 1 1/4"" VTp.721.0.03207";шт.;1;413;413;1;м;ппр*р;;00-00000947;Valtec;VTp.721.0.03207;Valtec;309,75;;;;;;"Фитинг полипропиленовый – патрубок под накидную гайку 32 мм x 1 1/4"" VTp.721.0.03207";;;;;;;;;;;;
;"Фитинг полипропиленовый – штуцер с накидной гайкой 32 мм х 1?"" ВР VTp.722.0.03207";шт.;1;376;376;1;;ппр;;00-00000948;Valtec;VTp.722.0.03207;Valtec;282;;;;;;"Фитинг полипропиленовый – штуцер с накидной гайкой 32 мм х 1?"" ВР VTp.722.0.03207";;;;;;;;;;;;
;"Фитинг полипропиленовый – штуцер с накидной гайкой 20 мм х 3/4"" ВР VTp.722.0.02005";шт.;1;149;149;1;;ппр;;00-00000949;Valtec;VTp.722.0.02005;Valtec;111,75;;;;;;"Фитинг полипропиленовый – штуцер с накидной гайкой 20 мм х 3/4"" ВР VTp.722.0.02005";;;;;;;;;;;;
;"Фитинг полипропиленовый – штуцер с накидной гайкой 25 мм х 1"" ВР VTp.722.0.02506";шт.;1;195;195;1;;ппр;;00-00000950;Valtec;VTp.722.0.02506;Valtec;146,25;;;;;;"Фитинг полипропиленовый – штуцер с накидной гайкой 25 мм х 1"" ВР VTp.722.0.02506";;;;;;;;;;;;
;"Планка полипропиленовая с водорозетками 20 мм х 1/2"" ВР VTp.724.0.02004";шт.;1;167;167;1;в-р;ппр;;00-00000951;Valtec;VTp.724.0.02004;Valtec;125,25;;;;;;"Планка полипропиленовая с водорозетками 20 мм х 1/2"" ВР VTp.724.0.02004";;;;;;;;;;;;
;"Планка полипропиленовая с водорозетками 25 мм х 1/2"" ВР VTp.724.0.02504";шт.;1;203;203;1;в-р;ппр;;00-00000952;Valtec;VTp.724.0.02504;Valtec;152,25;;;;;;"Планка полипропиленовая с водорозетками 25 мм х 1/2"" ВР VTp.724.0.02504";;;;;;;;;;;;
;Тройник полипропиленовый 20 мм VTp.731.0.020;шт.;1;9;9;1;т;ппр;;00-00000953;Valtec;VTp.731.0.020;Valtec;6,45;;;;;;Тройник полипропиленовый 20 мм VTp.731.0.020;;;;;;;;;;;;
;Тройник полипропиленовый 25 мм VTp.731.0.025;шт.;1;13;13;1;т;ппр;;00-00000954;Valtec;VTp.731.0.025;Valtec;9,75;;;;;;Тройник полипропиленовый 25 мм VTp.731.0.025;;;;;;;;;;;;
;Тройник полипропиленовый 32 мм VTp.731.0.032;шт.;1;24;24;1;т;ппр;;00-00000955;Valtec;VTp.731.0.032;Valtec;18;;;;;;Тройник полипропиленовый 32 мм VTp.731.0.032;;;;;;;;;;;;
;Тройник полипропиленовый 40 мм VTp.731.0.040;шт.;1;41;41;1;т;ппр;;00-00000956;Valtec;VTp.731.0.040;Valtec;30,75;;;;;;Тройник полипропиленовый 40 мм VTp.731.0.040;;;;;;;;;;;;
;"Тройник полипропиленовый 20 мм х 1/2"" ВР VTp.732.0.02004";шт.;1;65;65;1;т;ппр*р;;00-00000957;Valtec;VTp.732.0.02004;Valtec;48,75;;;;;;"Тройник полипропиленовый 20 мм х 1/2"" ВР VTp.732.0.02004";;;;;;;;;;;;
;"Тройник полипропиленовый 20 мм х 3/4"" ВР VTp.732.0.02005";шт.;1;90;90;1;т;ппр*р;;00-00000958;Valtec;VTp.732.0.02005;Valtec;67,5;;;;;;"Тройник полипропиленовый 20 мм х 3/4"" ВР VTp.732.0.02005";;;;;;;;;;;;
;"Тройник полипропиленовый 25 мм х 1/2"" ВР VTp.732.0.02504";шт.;1;75;75;1;т;ппр*р;;00-00000959;Valtec;VTp.732.0.02504;Valtec;56,25;;;;;;"Тройник полипропиленовый 25 мм х 1/2"" ВР VTp.732.0.02504";;;;;;;;;;;;
;"Тройник полипропиленовый 25 мм х 3/4"" ВР VTp.732.0.02505";шт.;1;86;86;1;т;ппр*р;;00-00000960;Valtec;VTp.732.0.02505;Valtec;64,5;;;;;;"Тройник полипропиленовый 25 мм х 3/4"" ВР VTp.732.0.02505";;;;;;;;;;;;
;"Тройник полипропиленовый 32 мм х 3/4"" ВР VTp.732.0.03205";шт.;1;135;135;1;т;ппр*р;;00-00000961;Valtec;VTp.732.0.03205;Valtec;101,25;;;;;;"Тройник полипропиленовый 32 мм х 3/4"" ВР VTp.732.0.03205";;;;;;;;;;;;
;"Тройник полипропиленовый 32 мм х 1"" ВР VTp.732.0.03206";шт.;1;162;162;1;т;ппр*р;;00-00000962;Valtec;VTp.732.0.03206;Valtec;121,5;;;;;;"Тройник полипропиленовый 32 мм х 1"" ВР VTp.732.0.03206";;;;;;;;;;;;
;"Тройник полипропиленовый 32 мм х 1/2"" ВР VTp.732.0.03204";шт.;1;134;134;1;т;ппр*р;;00-00000963;Valtec;VTp.732.0.03204;Valtec;100,5;;;;;;"Тройник полипропиленовый 32 мм х 1/2"" ВР VTp.732.0.03204";;;;;;;;;;;;
;"Тройник полипропиленовый 20 мм х 1/2"" НР VTp.733.0.02004";шт.;1;85;85;1;т;ппр*р;;00-00000964;Valtec;VTp.733.0.02004;Valtec;63,75;;;;;;"Тройник полипропиленовый 20 мм х 1/2"" НР VTp.733.0.02004";;;;;;;;;;;;
;"Тройник полипропиленовый 20 мм х 3/4"" НР VTp.733.0.02005";шт.;1;108;108;1;т;ппр*р;;00-00000965;Valtec;VTp.733.0.02005;Valtec;81;;;;;;"Тройник полипропиленовый 20 мм х 3/4"" НР VTp.733.0.02005";;;;;;;;;;;;
;"Тройник полипропиленовый 25 мм х 1/2"" НР VTp.733.0.02504";шт.;1;103;103;1;т;ппр*р;;00-00000966;Valtec;VTp.733.0.02504;Valtec;77,25;;;;;;"Тройник полипропиленовый 25 мм х 1/2"" НР VTp.733.0.02504";;;;;;;;;;;;
;"Тройник полипропиленовый 25 мм х 3/4"" НР VTp.733.0.02505";шт.;1;123;123;1;т;ппр*р;;00-00000967;Valtec;VTp.733.0.02505;Valtec;92,25;;;;;;"Тройник полипропиленовый 25 мм х 3/4"" НР VTp.733.0.02505";;;;;;;;;;;;
;"Тройник полипропиленовый 32 мм х 1"" НР VTp.733.0.03206";шт.;1;198;198;1;т;ппр*р;;00-00000968;Valtec;VTp.733.0.03206;Valtec;148,5;;;;;;"Тройник полипропиленовый 32 мм х 1"" НР VTp.733.0.03206";;;;;;;;;;;;
;"Тройник полипропиленовый 32 мм х 3/4"" НР VTp.733.0.03205";шт.;1;170;170;1;т;ппр*р;;00-00000969;Valtec;VTp.733.0.03205;Valtec;127,5;;;;;;"Тройник полипропиленовый 32 мм х 3/4"" НР VTp.733.0.03205";;;;;;;;;;;;
;"Тройник полипропиленовый 32 мм х 1/2"" НР VTp.733.0.03204";шт.;1;153;153;1;т;ппр*р;;00-00000970;Valtec;VTp.733.0.03204;Valtec;114,75;;;;;;"Тройник полипропиленовый 32 мм х 1/2"" НР VTp.733.0.03204";;;;;;;;;;;;
;"Тройник полипропиленовый коллекторный 40 мм x 1/2"" НР VTp.734.0.04004";шт.;1;152;152;1;т;ппр*р;;00-00000971;Valtec;VTp.734.0.04004;Valtec;114;;;;;;"Тройник полипропиленовый коллекторный 40 мм x 1/2"" НР VTp.734.0.04004";;;;;;;;;;;;
;"Тройник полипропиленовый коллекторный 40 мм x 3/4"" НР VTp.734.0.04005";шт.;1;168;168;1;т;ппр*р;;00-00000972;Valtec;VTp.734.0.04005;Valtec;126;;;;;;"Тройник полипропиленовый коллекторный 40 мм x 3/4"" НР VTp.734.0.04005";;;;;;;;;;;;
;Тройник полипропиленовый переходной 25 x 20 x 20 мм VTp.735.0.025020020;шт.;1;17;17;1;т;ппр;;00-00000973;Valtec;VTp.735.0.025020020;Valtec;12,75;;;;;;Тройник полипропиленовый переходной 25 x 20 x 20 мм VTp.735.0.025020020;;;;;;;;;;;;
;Тройник полипропиленовый переходной 25 x 20 x 25 мм VTp.735.0.025020025;шт.;1;15;15;1;т;ппр;;00-00000974;Valtec;VTp.735.0.025020025;Valtec;11,25;;;;;;Тройник полипропиленовый переходной 25 x 20 x 25 мм VTp.735.0.025020025;;;;;;;;;;;;
;Тройник полипропиленовый переходной 32 x 20 x 20 мм VTp.735.0.032020020;шт.;1;21;21;1;т;ппр;;00-00000975;Valtec;VTp.735.0.032020020;Valtec;15,75;;;;;;Тройник полипропиленовый переходной 32 x 20 x 20 мм VTp.735.0.032020020;;;;;;;;;;;;
;Тройник полипропиленовый переходной 32 x 20 x 25 мм VTp.735.0.032020025;шт.;1;25;25;1;т;ппр;;00-00000976;Valtec;VTp.735.0.032020025;Valtec;18,75;;;;;;Тройник полипропиленовый переходной 32 x 20 x 25 мм VTp.735.0.032020025;;;;;;;;;;;;
;Тройник полипропиленовый переходной 32 x 20 x 32 мм VTp.735.0.032020032;шт.;1;24;24;1;т;ппр;;00-00000977;Valtec;VTp.735.0.032020032;Valtec;18;;;;;;Тройник полипропиленовый переходной 32 x 20 x 32 мм VTp.735.0.032020032;;;;;;;;;;;;
;Тройник полипропиленовый переходной 32 x 25 x 20 мм VTp.735.0.032025020;шт.;1;30;30;1;т;ппр;;00-00000978;Valtec;VTp.735.0.032025020;Valtec;22,5;;;;;;Тройник полипропиленовый переходной 32 x 25 x 20 мм VTp.735.0.032025020;;;;;;;;;;;;
;Тройник полипропиленовый переходной 32 x 25 x 25 мм VTp.735.0.032025025;шт.;1;24;24;1;т;ппр;;00-00000979;Valtec;VTp.735.0.032025025;Valtec;18;;;;;;Тройник полипропиленовый переходной 32 x 25 x 25 мм VTp.735.0.032025025;;;;;;;;;;;;
;Тройник полипропиленовый переходной 32 x 25 x 32 мм VTp.735.0.032025032;шт.;1;23;23;1;т;ппр;;00-00000980;Valtec;VTp.735.0.032025032;Valtec;17,25;;;;;;Тройник полипропиленовый переходной 32 x 25 x 32 мм VTp.735.0.032025032;;;;;;;;;;;;
;Тройник полипропиленовый переходной 40 x 20 x 40 мм VTp.735.0.040020040;шт.;1;45;45;1;т;ппр;;00-00000981;Valtec;VTp.735.0.040020040;Valtec;33,75;;;;;;Тройник полипропиленовый переходной 40 x 20 x 40 мм VTp.735.0.040020040;;;;;;;;;;;;
;Тройник полипропиленовый переходной 40 x 25 x 40 мм VTp.735.0.040025040;шт.;1;46;46;1;т;ппр;;00-00000982;Valtec;VTp.735.0.040025040;Valtec;34,5;;;;;;Тройник полипропиленовый переходной 40 x 25 x 40 мм VTp.735.0.040025040;;;;;;;;;;;;
;Тройник полипропиленовый переходной 40 x 32 x 40 мм VTp.735.0.040032040;шт.;1;54;54;1;т;ппр;;00-00000983;Valtec;VTp.735.0.040032040;Valtec;40,5;;;;;;Тройник полипропиленовый переходной 40 x 32 x 40 мм VTp.735.0.040032040;;;;;;;;;;;;
;Тройник полипропиленовый двухплоскостной 20 мм VTp.738.0.020;шт.;1;16;16;1;т;ппр;;00-00000984;Valtec;VTp.738.0.020;Valtec;12;;;;;;Тройник полипропиленовый двухплоскостной 20 мм VTp.738.0.020;;;;;;;;;;;;
;Тройник полипропиленовый двухплоскостной 25 мм VTp.738.0.025;шт.;1;19;19;1;т;ппр;;00-00000985;Valtec;VTp.738.0.025;Valtec;14,25;;;;;;Тройник полипропиленовый двухплоскостной 25 мм VTp.738.0.025;;;;;;;;;;;;
;Тройник полипропиленовый двухплоскостной 32 мм VTp.738.0.032;шт.;1;33;33;1;т;ппр;;00-00000986;Valtec;VTp.738.0.032;Valtec;24,75;;;;;;Тройник полипропиленовый двухплоскостной 32 мм VTp.738.0.032;;;;;;;;;;;;
;Крестовина полипропиленовая 20 мм VTp.741.0.020;шт.;1;16;16;1;к;ппр;;00-00000987;Valtec;VTp.741.0.020;Valtec;12,3;;;;;;Крестовина полипропиленовая 20 мм VTp.741.0.020;;;;;;;;;;;;
;Крестовина полипропиленовая 25 мм VTp.741.0.025;шт.;1;22;22;1;к;ппр;;00-00000988;Valtec;VTp.741.0.025;Valtec;16,5;;;;;;Крестовина полипропиленовая 25 мм VTp.741.0.025;;;;;;;;;;;;
;Крестовина полипропиленовая 32 мм VTp.741.0.032;шт.;1;38;38;1;к;ппр;;00-00000989;Valtec;VTp.741.0.032;Valtec;28,5;;;;;;Крестовина полипропиленовая 32 мм VTp.741.0.032;;;;;;;;;;;;
;Крестовина полипропиленовая 40 мм VTp.741.0.040;шт.;1;73;73;1;к;ппр;;00-00000990;Valtec;VTp.741.0.040;Valtec;54,75;;;;;;Крестовина полипропиленовая 40 мм VTp.741.0.040;;;;;;;;;;;;
;Угол полипропиленовый 90° 20 мм VTp.751.0.020;шт.;1;7;7;1;у;ппр;;00-00000991;Valtec;VTp.751.0.020;Valtec;5,25;;;;;;Угол полипропиленовый 90° 20 мм VTp.751.0.020;;;;;;;;;;;;
;Угол полипропиленовый 90° 25 мм VTp.751.0.025;шт.;1;10;10;1;у;ппр;;00-00000992;Valtec;VTp.751.0.025;Valtec;7,5;;;;;;Угол полипропиленовый 90° 25 мм VTp.751.0.025;;;;;;;;;;;;
;Угол полипропиленовый 90° 32 мм VTp.751.0.032;шт.;1;18;18;1;у;ппр;;00-00000993;Valtec;VTp.751.0.032;Valtec;13,5;;;;;;Угол полипропиленовый 90° 32 мм VTp.751.0.032;;;;;;;;;;;;
;Угол полипропиленовый 90° 40 мм VTp.751.0.040;шт.;1;34;34;1;у;ппр;;00-00000994;Valtec;VTp.751.0.040;Valtec;25,5;;;;;;Угол полипропиленовый 90° 40 мм VTp.751.0.040;;;;;;;;;;;;
;"Угол полипропиленовый 20 мм х 1/2"" ВР VTp.752.0.02004";шт.;1;65;65;1;у;ппр*р;;00-00000995;Valtec;VTp.752.0.02004;Valtec;48,75;;;;;;"Угол полипропиленовый 20 мм х 1/2"" ВР VTp.752.0.02004";;;;;;;;;;;;
;"Угол полипропиленовый 20 мм х 3/4"" ВР VTp.752.0.02005";шт.;1;79;79;1;у;ппр*р;;00-00000996;Valtec;VTp.752.0.02005;Valtec;59,25;;;;;;"Угол полипропиленовый 20 мм х 3/4"" ВР VTp.752.0.02005";;;;;;;;;;;;
